"DAQ: Time, … - (Timed)   "
"Test: Compression_ramp_hold_test_Clay"
"Test Run: Test Run 72"
"Date: 2/23/2025 11:49:52 AM"
""
""
"Time ","_Load ","_Extension "
"sec","N","mm"
"15.701000213623","-0.0448583327233791","0.00747680678614415"
"15.8009996414185","-0.0472064577043056","0.0199381520360475"
"15.9010000228882","-0.049151998013258","0.0298563645628747"
"16.0009994506836","-0.0519644096493721","0.0406392427976243"
"16.1009998321533","-0.0540021397173405","0.0501505564898252"
"16.201000213623","-0.0571653060615063","0.0608825685048942"
"16.3010005950928","-0.0587764084339142","0.070444744778797"
"16.4009990692139","-0.0607540681958199","0.0803629591246136"
"16.5009994506836","-0.0629249140620232","0.0905863489606418"
"16.6009998321533","-0.0652183443307877","0.100148521596566"
"16.701000213623","-0.0674657225608826","0.110829671029933"
"16.8010005950928","-0.0696280971169472","0.120137534395326"
"16.9009990692139","-0.0722598135471344","0.130716958665289"
"17.0009994506836","-0.0744017511606216","0.140279138577171"
"17.1009998321533","-0.0765707418322563","0.150553387356922"
"17.201000213623","-0.0790579915046692","0.160573326866142"
"17.3010005950928","-0.0817728787660599","0.170135506778024"
"17.4009990692139","-0.0845996662974358","0.180613205884583"
"17.5009994506836","-0.0866652950644493","0.190124512300827"
"17.6009998321533","-0.0895962491631508","0.200958253117278"
"17.701000213623","-0.0918059051036835","0.210367841646075"
"17.8010005950928","-0.0947622731328011","0.220438640099019"
"17.9009990692139","-0.0972041264176369","0.230509453103878"
"18.0009994506836","-0.0999110341072083","0.240173350903206"
"18.1009998321533","-0.10248026996851","0.250752782449126"
"18.201000213623","-0.1053471788764","0.260162370977923"
"18.3010005950928","-0.108050920069218","0.270843505859375"
"18.4009990692139","-0.110297247767448","0.280354812275618"
"18.5009994506836","-0.112953573465347","0.290629075607285"
"18.6009998321533","-0.115429028868675","0.300445564789698"
"18.701000213623","-0.117926582694054","0.310160336084664"
"18.8010005950928","-0.120357744395733","0.320688879583031"
"18.9009990692139","-0.123243190348148","0.330098468111828"
"19.0009994506836","-0.126130878925323","0.340983067872003"
