Time ,_Load ,_Extension ,Time 2,_Load 2,_Extension 2,Time 3,_Load 3,_Extension 3
sec,N,mm,sec,N,mm,sec,N,mm
20.4829998,-0.927557826,0.426483166,16.24600029,-0.935280561,0.483856216,15.04500008,-0.970959067,0.480143237
20.58300018,-0.950412035,0.437062583,16.34600067,-0.958215058,0.493672676,15.14500046,-0.997087598,0.490926148
20.68300056,-0.97160095,0.446726481,16.44599915,-0.982503235,0.504048658,15.24499989,-1.020548701,0.500183145
20.78300095,-0.993803442,0.456949871,16.54599953,-1.007295489,0.513966894,15.34500027,-1.046148777,0.510406506
20.88299942,-1.016632438,0.467224134,16.64599991,-1.029217362,0.5234782,15.44499969,-1.071553349,0.520477304
20.9829998,-1.03830719,0.476430258,16.74600029,-1.057321906,0.534108491,15.54500008,-1.096486688,0.530141231
21.08300018,-1.064066172,0.487060548,16.84600067,-1.080900669,0.543416361,15.64500046,-1.124541044,0.540771522
21.18300056,-1.087481141,0.496622757,16.94599915,-1.106298089,0.553995778,15.74499989,-1.147966146,0.550028519
21.28300095,-1.115547776,0.507253048,17.04599953,-1.131314158,0.563659705,15.84500027,-1.176711679,0.560811372
21.38299942,-1.139209509,0.516815227,17.14599991,-1.156939864,0.573781319,15.94499969,-1.202823997,0.570424425
21.4829998,-1.165587783,0.526733405,17.24600029,-1.183414817,0.583953864,16.04500008,-1.230305791,0.580698659
21.58300018,-1.195605516,0.536956824,17.34600067,-1.207770109,0.593668607,16.14500046,-1.254276991,0.590464275
21.68300056,-1.21923089,0.546519004,17.44599915,-1.235796571,0.604146335,16.24500084,-1.282294154,0.600179075
21.78300095,-1.249678016,0.557098421,17.54599953,-1.261065602,0.613454205,16.34499931,-1.314183474,0.610656745
21.88299942,-1.275958419,0.566507981,17.64599991,-1.289328933,0.624135369,16.44499969,-1.339499116,0.620117178
21.9829998,-1.305758119,0.577138271,17.74600029,-1.315097213,0.633595802,16.54500008,-1.368371606,0.631052651
22.08300018,-1.333527327,0.586802198,17.84600067,-1.344328046,0.644073531,16.64500046,-1.394037604,0.64020796
22.18300056,-1.362574458,0.597025559,17.94599915,-1.371263385,0.65389002,16.74500084,-1.427177906,0.650533068
22.28300095,-1.391840816,0.606892921,18.04599953,-1.399965763,0.663604762,16.84499931,-1.456196547,0.660349557
22.38299942,-1.419300079,0.616556848,18.14599991,-1.428313017,0.67392987,16.94499969,-1.48410809,0.670369482
22.4829998,-1.450933218,0.627085392,18.24600029,-1.454674363,0.68349205,17.04500008,-1.518318653,0.680898025
22.58300018,-1.479905963,0.636545825,18.34600067,-1.489177346,0.694325776,17.14500046,-1.544848919,0.690155022
22.68300056,-1.513570666,0.647379551,18.44599915,-1.516100168,0.703633646,17.24500084,-1.577211976,0.700785313
22.78300095,-1.540950179,0.656840042,18.54599953,-1.547819853,0.713958754,17.34499931,-1.604953051,0.710296677
22.88299942,-1.572568297,0.666961714,18.64599991,-1.5783149,0.723826117,17.44499969,-1.637855053,0.720825221
22.9829998,-1.602665067,0.676778203,18.74600029,-1.608552575,0.733795168,17.54500008,-1.668949127,0.73048909
23.08300018,-1.632853031,0.686645508,18.84600067,-1.638986707,0.74417115,17.64500046,-1.699317217,0.740254764
23.18300056,-1.667550325,0.697224925,18.94599915,-1.669206023,0.753529894,17.74500084,-1.731661677,0.750630745
23.28300095,-1.695215344,0.706532795,19.04599953,-1.704332829,0.764109311,17.84499931,-1.761572719,0.76024374
23.38299942,-1.730276704,0.717112271,19.14599991,-1.733274937,0.773620617,17.94499969,-1.794833899,0.770924904
23.4829998,-1.761305928,0.726674392,19.24600029,-1.767808676,0.784200034,18.04500008,-1.824997663,0.780232775
23.58300018,-1.794665217,0.737152121,19.34600067,-1.797297239,0.793711341,18.14500046,-1.85799706,0.790659629
23.68300056,-1.827002406,0.746816047,19.44599915,-1.83000803,0.803731324,18.24500084,-1.890874267,0.800323498
23.78300095,-1.857059836,0.75653079,19.54599953,-1.863396287,0.813954684,18.34499931,-1.925049305,0.810394296
23.88299942,-1.892937541,0.767059333,19.64599991,-1.895702839,0.823415117,18.44499969,-1.960103989,0.820668589
23.9829998,-1.92425561,0.776621513,19.74600029,-1.932105899,0.834248902,18.54500008,-1.990230083,0.830179895
24.08300018,-1.959858179,0.787353551,19.84600067,-1.961937904,0.843556772,18.64500046,-2.027307749,0.840708439
24.18300056,-1.989943743,0.796559674,19.94599915,-1.997165442,0.854085316,18.74500084,-2.060607195,0.850168872
24.28300095,-2.025903463,0.806935655,20.04599953,-2.030888081,0.863749185,18.84499931,-2.096133232,0.860900909
24.38299942,-2.058998585,0.816701271,20.14599991,-2.066175699,0.87392173,18.94499969,-2.124625683,0.870412216
24.4829998,-2.092333078,0.826721196,20.24600029,-2.101412058,0.884043402,19.04500008,-2.159927607,0.880330452
24.58300018,-2.129179478,0.837148051,20.34600067,-2.131574631,0.893452961,19.14500046,-2.196389914,0.890553812
24.68300056,-2.161889315,0.846557668,20.44599915,-2.169708729,0.904083252,19.24500084,-2.229623318,0.900319428
24.78300095,-2.198245525,0.857187901,20.54599953,-2.20250845,0.913594617,19.34499931,-2.268313408,0.911000592
24.88299942,-2.230803728,0.866648392,20.64599991,-2.241588831,0.924275722,19.44499969,-2.301842928,0.920155842
24.9829998,-2.268333435,0.877227809,20.74600029,-2.273065805,0.933787029,19.54500008,-2.339461088,0.930684444
25.08300018,-2.301114082,0.886840862,20.84600067,-2.30979228,0.943807012,19.64500046,-2.36990428,0.940297497
25.18300056,-2.335966587,0.896606478,20.94599915,-2.34384346,0.95387781,19.74500084,-2.408659935,0.950469985
25.28300095,-2.371995926,0.906982459,21.04599953,-2.379042149,0.963592553,19.84499931,-2.4478302,0.960540783
25.38299942,-2.406001329,0.916646328,21.14599991,-2.417957544,0.97417197,19.94499969,-2.481812239,0.970153837
25.4829998,-2.446299076,0.927327492,21.24600029,-2.450350761,0.983429025,20.04500008,-2.517166615,0.980733312
25.58300018,-2.479296446,0.936533615,21.34600067,-2.489899874,0.994110131,20.14500046,-2.547263861,0.990193686
25.68300056,-2.515915871,0.947011344,21.44599915,-2.524549007,1.003773999,20.24500084,-2.592558384,1.000773162
25.78300095,-2.550942421,0.956726086,21.54599953,-2.562143564,1.013997477,20.34499931,-2.629471779,1.010182779
25.88299942,-2.588757992,0.966898631,21.64599991,-2.597196817,1.02396647,20.44499969,-2.663514137,1.020355267
25.9829998,-2.626723528,0.977020245,21.74600029,-2.633298874,1.033579581,20.54500008,-2.702176332,1.030527754
26.08300018,-2.660564661,0.98653161,21.84600067,-2.672391653,1.044057193,20.64500046,-2.740685225,1.04044599
26.18300056,-2.700464964,0.997111085,21.94599915,-2.706783533,1.053466811,20.74500084,-2.780349255,1.050923718
26.28300095,-2.735461473,1.006673207,22.04599953,-2.748134613,1.064249664,20.84499931,-2.81351161,1.060180715
26.38299942,-2.775980949,1.017201808,22.14599991,-2.784641743,1.073710155,20.94499969,-2.855232716,1.070658443
26.4829998,-2.810052156,1.026662183,22.24600029,-2.822301865,1.084035262,21.04500008,-2.889062881,1.080118818
26.58300018,-2.849779129,1.03688566,22.34600067,-2.858266592,1.093800878,21.14500046,-2.92929554,1.090698293
26.68300056,-2.886950731,1.046905527,22.44599915,-2.895815611,1.103719114,21.24500084,-2.969595194,1.100514783
26.78300095,-2.923554897,1.056671143,22.54599953,-2.937634945,1.114247716,21.34499931,-3.007081985,1.110127778
26.88299942,-2.966567993,1.067352365,22.64599991,-2.970730543,1.12345384,21.44499969,-3.046483278,1.120503759
26.9829998,-2.999673128,1.076507615,22.74600029,-3.012411356,1.134033198,21.54500008,-3.07775116,1.130167628
27.08300018,-3.041979551,1.087036217,22.84600067,-3.047591448,1.143697184,21.64500046,-3.122463465,1.14100147
27.18300056,-3.078532696,1.096547465,22.94599915,-3.090317726,1.154174795,21.74500084,-3.162657261,1.150156721
27.28300095,-3.118676901,1.107025193,23.04599953,-3.127156496,1.163787907,21.84499931,-3.202138186,1.160481828
27.38299942,-3.158832073,1.116943429,23.14599991,-3.164212227,1.173553523,21.94499969,-3.239356518,1.170400064
27.4829998,-3.196334124,1.126658171,23.24600029,-3.206029892,1.184031251,22.04500008,-3.281366825,1.180521678
27.58300018,-3.237066746,1.136932406,23.34600067,-3.242106915,1.193491626,22.14500046,-3.321446896,1.190897659
27.68300056,-3.273708582,1.146596274,23.44599915,-3.286084175,1.204376225,22.24500084,-3.357728004,1.200154657
27.78300095,-3.317561865,1.15732837,23.54599953,-3.31892395,1.213582349,22.34499931,-3.401535511,1.210734132
27.88299942,-3.353640079,1.166636124,23.64599991,-3.362468958,1.223907457,22.44499969,-3.43919754,1.22024538
27.9829998,-3.393627882,1.176910475,23.74600029,-3.400861502,1.233673072,22.54500008,-3.479874611,1.230723108
28.08300018,-3.435932398,1.186879468,23.84600067,-3.439699173,1.243743929,22.64500046,-3.519719839,1.24043785
28.18300056,-3.472497702,1.196746831,23.94599915,-3.482507706,1.25411991,22.74500084,-3.559753656,1.250457834
28.28300095,-3.51749897,1.207326306,24.04599953,-3.519325972,1.263580401,22.84499931,-3.602548361,1.260630321
28.38299942,-3.551961422,1.216481556,24.14599991,-3.560758114,1.274108887,22.94499969,-3.638192177,1.270192442
28.4829998,-3.594920874,1.227010158,24.24600029,-3.599481583,1.283620251,23.04500008,-3.683364868,1.280924538
28.58300018,-3.634960651,1.23657228,24.34600067,-3.643364906,1.29419961,23.14500046,-3.721337318,1.290181535
28.68300056,-3.676985502,1.247151755,24.44599915,-3.681915522,1.303812722,23.24500084,-3.766038656,1.30060839
28.78300095,-3.716869593,1.256815623,24.54599953,-3.721090794,1.313680084,23.34499931,-3.804998159,1.310272259
28.88299942,-3.75765729,1.266682986,24.64599991,-3.762125969,1.323801698,23.44499969,-3.844249487,1.320597366
28.9829998,-3.802835464,1.277109841,24.74600029,-3.801680803,1.333618187,23.54500008,-3.881807566,1.330769854
29.08300018,-3.839535952,1.286570216,24.84600067,-3.845058918,1.34429941,23.64500046,-3.917707682,1.340179471
29.18300056,-3.886282444,1.297302311,24.94599915,-3.880994081,1.353505533,23.74500084,-3.963662624,1.3506572
29.28300095,-3.924802303,1.306508435,25.04599953,-3.924556971,1.364084892,23.84499931,-4.007210732,1.360168448
29.38299942,-3.967039585,1.316986163,25.14599991,-3.963596582,1.373545383,23.94499969,-4.051743507,1.370798796
29.4829998,-4.00859642,1.326700905,25.24600029,-4.007910252,1.383870491,24.04500008,-4.090196133,1.380259288
29.58300018,-4.050980568,1.336924266,25.34600067,-4.049976349,1.394093852,24.14500046,-4.136119843,1.390482648
29.68300056,-4.094660759,1.347147627,25.44599915,-4.088654518,1.403554343,24.24500084,-4.180494785,1.400655136
29.78300095,-4.133212566,1.356506371,25.54599953,-4.13466835,1.414082828,24.34499931,-4.219131947,1.410420751
29.88299942,-4.17862463,1.36713672,25.64599991,-4.174605846,1.423645066,24.44499969,-4.266475201,1.420847606
29.9829998,-4.217002869,1.37644459,25.74600029,-4.221630573,1.434377045,24.54500008,-4.304180145,1.430002856
30.08300018,-4.265796661,1.387227443,25.84600067,-4.262765884,1.443684916,24.64500046,-4.352266312,1.440633205
30.18300056,-4.305951118,1.396840438,25.94599915,-4.303177834,1.453704899,24.74500084,-4.393126965,1.450297073
30.28300095,-4.347810745,1.406758674,26.04599953,-4.348865032,1.463775639,24.84499931,-4.439488888,1.460723928
30.38299942,-4.393652439,1.417032909,26.14599991,-4.393613815,1.473744749,24.94499969,-4.482679844,1.470540417
30.4829998,-4.435266495,1.426747651,26.24600029,-4.439098835,1.484273351,25.04500008,-4.524312496,1.480204286
30.58300018,-4.481935024,1.437327126,26.34600067,-4.478694916,1.493581221,25.14500046,-4.570503235,1.490631141
30.68300056,-4.521841526,1.446482376,26.44599915,-4.524760246,1.504109707,25.24500084,-4.61259222,1.500142505
30.78300095,-4.568885326,1.457010978,26.54599953,-4.566459179,1.513570198,25.34499931,-4.660672188,1.510823611
30.88299942,-4.612301826,1.466674847,26.64599991,-4.612037182,1.523895306,25.44499969,-4.700088024,1.520182355
30.9829998,-4.659293175,1.477152575,26.74600029,-4.656761646,1.533915289,25.54500008,-4.746716499,1.53060921
31.08300018,-4.701713085,1.486969064,26.84600067,-4.697960854,1.54347741,25.64500046,-4.792354107,1.540323952
31.18300056,-4.74413681,1.496632933,26.94599915,-4.745837212,1.554056886,25.74500084,-4.835242271,1.550445566
31.28300095,-4.791213036,1.507008914,27.04599953,-4.787798405,1.563619007,25.84499931,-4.883376598,1.560770674
31.38299942,-4.832443237,1.516469405,27.14599991,-4.834451199,1.57430023,25.94499969,-4.924370766,1.570129418
31.4829998,-4.882956505,1.527252258,27.24600029,-4.87629652,1.583607984,26.04500008,-4.972537518,1.580708893
31.58300018,-4.924289703,1.536712633,27.34600067,-4.922130585,1.593831461,26.14500046,-5.014283657,1.590321888
31.68300056,-4.970090866,1.546885236,27.44599915,-4.966915607,1.603800454,26.24500084,-5.065033913,1.600901363
31.78300095,-5.014659405,1.556905103,27.54599953,-5.011976719,1.613820437,26.34499931,-5.107548714,1.610565232
31.88299942,-5.057423592,1.566619962,27.64599991,-5.05929184,1.624145545,26.44499969,-5.150583744,1.620178227
31.9829998,-5.107789516,1.577250194,27.74600029,-5.100506783,1.633402542,26.54500008,-5.19914484,1.630503335
32.08300018,-5.148574829,1.586456317,27.84600067,-5.148468971,1.643982017,26.64500046,-5.24281311,1.640268951
32.18299866,-5.196478367,1.596984919,27.94599915,-5.19248867,1.653544139,26.74500084,-5.291872978,1.650899299
32.28300095,-5.241090775,1.606597914,28.04599953,-5.242984295,1.664174488,26.84499931,-5.337468147,1.660105423
32.38299942,-5.289755821,1.617279137,28.14599991,-5.284871578,1.673787483,26.94499969,-5.377487659,1.670583151
32.48300171,-5.333745003,1.626892132,28.24600029,-5.329884052,1.683858223,27.04500008,-5.423649311,1.680450514
32.58300018,-5.376378536,1.636505127,28.34600067,-5.3785429,1.693979953,27.14500046,-5.467218399,1.690521254
32.68299866,-5.425880432,1.646982855,28.44599915,-5.420759678,1.703694696,27.24500084,-5.512820244,1.70043949
32.78300095,-5.468523979,1.656545093,28.54599953,-5.473898888,1.714223297,27.34499931,-5.561504364,1.709849108
32.88299942,-5.518442631,1.667277073,28.64599991,-5.514355659,1.723531168,27.44499969,-5.61434269,1.720581087
32.98300171,-5.560439587,1.67653407,28.74600029,-5.56461668,1.734110527,27.54500008,-5.656855583,1.730092452
33.08300018,-5.610181332,1.687113545,28.84600067,-5.609061241,1.743774512,27.64500046,-5.70724535,1.740824431
33.18299866,-5.656624317,1.696828287,28.94599915,-5.656433105,1.753997873,27.74500084,-5.752455711,1.750437426
33.28300095,-5.703528881,1.706949901,29.04599953,-5.705057621,1.76417036,27.84499931,-5.797787666,1.760304789
33.38299942,-5.751490593,1.717020757,29.14599991,-5.749064922,1.773529104,27.94499969,-5.847724915,1.770426519
33.48300171,-5.795508385,1.726481132,29.24600029,-5.800920963,1.784108579,28.04500008,-5.895878792,1.780192135
33.58300018,-5.846074104,1.737111481,29.34600067,-5.844027996,1.79351808,28.14500046,-5.9457798,1.790873241
33.68299866,-5.891526222,1.746622729,29.44599915,-5.89815712,1.80430105,28.24500084,-5.989336967,1.800028491
33.78300095,-5.942279339,1.757303951,29.54599953,-5.942317009,1.813710551,28.34499931,-6.042488098,1.810760587
33.88299942,-5.988442898,1.766866073,29.64599991,-5.98971796,1.823832281,28.44499969,-6.088827133,1.820322708
33.98300171,-6.037092209,1.776784309,29.74600029,-6.040872097,1.834004768,28.54500008,-6.139212132,1.830698689
34.08300018,-6.085040092,1.786855166,29.84600067,-6.086417198,1.843770384,28.64500046,-6.187160969,1.840566052
34.18299866,-6.130981922,1.796519035,29.94599915,-6.13806963,1.854298986,28.74500084,-6.232238293,1.850026543
34.28300095,-6.185293198,1.807251014,30.04599953,-6.181982994,1.863403362,28.84499931,-6.287417412,1.860707649
34.38299942,-6.230960369,1.816609758,30.14599991,-6.235115051,1.874135341,28.94499969,-6.333491325,1.870269771
34.48300171,-6.281932354,1.827087486,30.24600029,-6.281676769,1.883646706,29.04500008,-6.387003899,1.880950993
34.58300018,-6.329337597,1.836853102,30.34600067,-6.333364964,1.894175308,29.14500046,-6.4320755,1.89020799
34.68299866,-6.37999773,1.847025589,30.44599915,-6.381148338,1.90389005,29.24500084,-6.483381748,1.900533098
