"DAQ: Time, … - (Timed)   "
"Test: Compression_ramp_hold_test_Clay"
"Test Run: Test Run 54"
"Date: 2/22/2025 2:46:17 PM"
""
""
"Time ","_Load ","_Extension "
"sec","N","mm"
"17.0259990692139","-0.0401837155222893","0.000966389961831737"
"17.1259994506836","-0.0407743416726589","0.00696818051437731"
"17.2259998321533","-0.0425492003560066","0.0143432616823702"
"17.326000213623","-0.0432766787707806","0.0196838391275378"
"17.4260005950928","-0.0448672249913216","0.0248718260991154"
"17.5259990692139","-0.0457372814416885","0.0304158529615961"
"17.6259994506836","-0.0467939600348473","0.0356038435711525"
"17.7259998321533","-0.0479169450700283","0.0402323421440087"
"17.826000213623","-0.0488297380506992","0.0449625658802688"
"17.9260005950928","-0.0496279522776604","0.0500488276884425"
"18.0259990692139","-0.0501950867474079","0.0554911312065087"
"18.1259994506836","-0.0516756623983383","0.0603739426878747"
"18.2259998321533","-0.0518813841044903","0.0650024448987097"
"18.326000213623","-0.0532261691987514","0.0699361189617775"
"18.4260005950928","-0.0536817535758018","0.0753275598981418"
"18.5259990692139","-0.0551665835082531","0.0806172683951445"
"18.6259994506836","-0.0554932802915573","0.0853983583510853"
"18.7259998321533","-0.0566304214298725","0.0900268569239415"
"18.826000213623","-0.0581360906362534","0.0950113972066902"
"18.9260005950928","-0.0593243762850761","0.100504563306458"
"19.0259990692139","-0.0601774342358112","0.105489096313249"
"19.1259994506836","-0.06035141274333","0.110219320049509"
"19.2259998321533","-0.0617000572383404","0.115051268949173"
"19.326000213623","-0.0626136139035225","0.12023925955873"
"19.4260005950928","-0.0628473237156868","0.125630700495094"
"19.5259990692139","-0.0644615143537521","0.130462649394758"
"19.6259994506836","-0.064767874777317","0.135040289023891"
"19.7259998321533","-0.0659766718745232","0.139973955811001"
"19.826000213623","-0.0667456462979317","0.145365396747366"
"19.9260005950928","-0.0677770301699638","0.150400795973837"
"20.0259990692139","-0.0677779987454414","0.155232744873501"
"20.1259994506836","-0.0689451023936272","0.160064708325081"
"20.2259998321533","-0.0699031502008438","0.165201825438999"
"20.326000213623","-0.0715942680835724","0.170644125319086"
"20.4260005950928","-0.0716472938656807","0.175577806658112"
"20.5259990692139","-0.0729965195059776","0.180257164174691"
"20.6259994506836","-0.07331632822752","0.18493652169127"
"20.7259998321533","-0.0742902010679245","0.190124512300827"
"20.826000213623","-0.0755579248070717","0.195515953237191"
"20.9260005950928","-0.076666921377182","0.200398761080578"
"21.0259990692139","-0.0771652162075043","0.205027274205349"
"21.1259994506836","-0.0777176097035408","0.210011799936183"
"21.2259998321533","-0.0786759406328201","0.215403240872547"
"21.326000213623","-0.0790601223707199","0.22054037253838"
"21.4260005950928","-0.0800614804029465","0.225270588998683"
"21.5259990692139","-0.0816650688648224","0.2300008200109"
"21.6259994506836","-0.0820550173521042","0.235036219237372"
"21.7259998321533","-0.0842078030109406","0.240529378061183"
"21.826000213623","-0.0840689316391945","0.245463073952124"
"21.9260005950928","-0.0855512544512749","0.250193290412426"
"22.0259990692139","-0.0863488912582397","0.255025224760175"
"22.1259994506836","-0.0873568803071976","0.260314962361008"
"22.2259998321533","-0.0878331512212753","0.265706388745457"
"22.326000213623","-0.0895085483789444","0.270487478701398"
"22.4260005950928","-0.089765727519989","0.275014259386808"
"22.5259990692139","-0.0909412205219269","0.279897067230195"
"22.6259994506836","-0.0926582217216492","0.285288493614644"
"22.7259998321533","-0.0928194001317024","0.2904764842242"
"22.826000213623","-0.0948707684874535","0.295206700684503"
"22.9260005950928","-0.0959103927016258","0.300038664136082"
"23.0259990692139","-0.097181648015976","0.305226654745638"
"23.1259994506836","-0.0990788340568542","0.310668954625726"
"23.2259998321533","-0.100102737545967","0.315551762469113"
"23.326000213623","-0.100215256214142","0.320231134537607"
"23.4260005950928","-0.101232662796974","0.325012224493548"
"23.5259990692139","-0.102184571325779","0.330200215103105"
"23.6259994506836","-0.103563159704208","0.335540767991915"
"23.7259998321533","-0.1039929240942","0.340271013556048"
"23.826000213623","-0.105190329253674","0.344950356520712"
"23.9260005950928","-0.106284037232399","0.350138347130269"
"24.0259990692139","-0.107286132872105","0.355580647010356"
"24.1259994506836","-0.109294883906841","0.360616046236828"
"24.2259998321533","-0.109732672572136","0.365244544809684"
"24.326000213623","-0.110717073082924","0.369974790373817"
"24.4260005950928","-0.112576261162758","0.375213625375181"
"24.5259990692139","-0.114307053387165","0.380554207367823"
"24.6259994506836","-0.114577047526836","0.385386170819402"
"24.7259998321533","-0.116496883332729","0.390116387279704"
"24.826000213623","-0.117451347410679","0.39505006861873"
"24.9260005950928","-0.118477769196033","0.40039062150754"
"25.0259990692139","-0.119655676186085","0.405578612117097"
"25.1259994506836","-0.120991468429565","0.410207110689953"
"25.2259998321533","-0.121465608477592","0.414886482758448"
"25.326000213623","-0.123040206730366","0.420074473368004"
"25.4260005950928","-0.123553946614265","0.425415055360645"
"25.5259990692139","-0.125316500663757","0.430450454587117"
"25.6259994506836","-0.126932933926582","0.435180671047419"
"25.7259998321533","-0.127624154090881","0.440063478890806"
"25.826000213623","-0.129475668072701","0.445454934379086"
"25.9260005950928","-0.131020456552505","0.450744642876089"
"26.0259990692139","-0.132464945316315","0.455474859336391"
"26.1259994506836","-0.133279070258141","0.460052513517439"
"26.2259998321533","-0.134581714868546","0.464986165752634"
"26.326000213623","-0.135812550783157","0.470377621240914"
"26.4260005950928","-0.136573120951653","0.47556561185047"
"26.5259990692139","-0.137997254729271","0.480194110423326"
"26.6259994506836","-0.139410078525543","0.484924326883629"
"26.7259998321533","-0.141604602336884","0.490214035380632"
"26.826000213623","-0.142877489328384","0.495605461765081"
"26.9260005950928","-0.144865453243256","0.500590016599745"
"27.0259990692139","-0.146476969122887","0.505116768181324"
"27.1259994506836","-0.147503882646561","0.509999634232372"
"27.2259998321533","-0.148689478635788","0.515391060616821"
"27.326000213623","-0.15074135363102","0.520528177730739"
"27.4260005950928","-0.152368292212486","0.52530923858285"
"27.5259990692139","-0.153312981128693","0.530090357642621"
"27.6259994506836","-0.155774518847466","0.5351766012609"
"27.7259998321533","-0.157138004899025","0.540618901140988"
"27.826000213623","-0.158335849642754","0.545552582480013"
"27.9260005950928","-0.160243511199951","0.550231954548508"
"28.0259990692139","-0.162070870399475","0.554962200112641"
"28.1259994506836","-0.163696229457855","0.560150132514536"
"28.2259998321533","-0.16549289226532","0.56543987011537"
"28.326000213623","-0.166832461953163","0.570373551454395"
"28.4260005950928","-0.168516829609871","0.57505292352289"
"28.5259990692139","-0.170392632484436","0.580037478357553"
"28.6259994506836","-0.171869307756424","0.585581467021257"
"28.7259998321533","-0.173339575529099","0.590718584135175"
"28.826000213623","-0.175472095608711","0.595296267420053"
"28.9260005950928","-0.177284106612206","0.59992476599291"
"29.0259990692139","-0.179165422916412","0.605011009611189"
"29.1259994506836","-0.180219069123268","0.610555056482553"
"29.2259998321533","-0.181496426463127","0.615488679613918"
"29.326000213623","-0.183993205428123","0.620117178186774"
"29.4260005950928","-0.185811772942543","0.625000044237822"
"29.5259990692139","-0.18737667798996","0.630340597126633"
"29.6259994506836","-0.189894273877144","0.635579461231828"
"29.7259998321533","-0.190733894705772","0.640360522083938"
"29.826000213623","-0.193098589777946","0.644989020656794"
"29.9260005950928","-0.194781497120857","0.649973575491458"
"30.0259990692139","-0.196862936019897","0.655517622362822"
"30.1259994506836","-0.198270171880722","0.660552992485464"
